model,idx,alpha,beta,lambda,alpha_estimate,alpha_se,beta_estimate,beta_se
2,13,-2.4564941282197,0.428707364256245,0.0175067199854493,-1.84782381686,0.759965433268333,-0.560458802740759,0.0872127399709716
2,13,23.9078713937784,1.19201111947723,0.013638989290559,24.2715428482331,0.443273166977686,-0.313503229762103,0.0947875753848457
2,13,-53.6351918108742,2.22111507733616,0.0511114177757172,-50.5,6.55800011142873e-09,0.645906894105499,0.23935787756173
2,13,-65.7906117530421,0.60398226673,0.0126408366766009,-50.5,1.68479724689189e-09,0.610344444266894,0.248632453051227
2,13,20.7426359283333,0.259288420123795,0.00840836738450798,20.3662112692734,1.07561562352641,-0.728776900715234,0.0868914719259754
2,13,-22.8447094236973,2.18904688606884,0.0347123794607222,-22.5125664882226,0.135839347319119,-0.0748755346954955,0.10770071717339
2,13,-27.8203402449938,1.40732084299729,0.0127359749337024,-27.9897538511676,0.504143282768184,-0.221407098872473,0.111453499886658
2,13,-5.62916000501543,2.16616186356886,0.0191967763620143,-5.84992191015888,0.477821910695015,-0.0861761587272784,0.133468550123583
2,13,-57.9589026044752,0.309369609191227,0.0129809742573768,-50.4570938884236,0.202645729285421,-0.228745360431393,0.114934458196634
2,13,-67.3566475932496,1.10213889299492,0.0125635073212552,-50.5,1.68479724690688e-09,0.610344444266894,0.248632453051227
2,13,-20.8270438451045,0.764515987938877,0.00520100873041445,-20.6732201791382,0.571980867794623,-0.437322686362445,0.09134914255333
2,13,-30.8539715910375,3.42182307230314,0.0206938087380932,-30.5000034996038,0.00212992774907288,0.203770929669594,0.14500863066374
2,13,-53.751382496288,0.140557220575011,0.0172474488564293,-49.3746114834854,1.18668237259327,-0.97335436290668,0.097507208001875
2,13,-26.4058719616491,1.8558266115095,0.00702961116562519,-26.4743011394142,0.182118856623279,-0.129798945178619,0.0968446870701974
2,13,-63.8105280996191,5.56192486302954,0.00430836981637646,-50.5,2.58153952204717e-10,0.653688045608194,0.236265043881065
2,13,-11.4998350717596,0.511457579045099,0.0046156626212216,-10.7365579040541,0.748690979538356,-0.576407559323888,0.090994475413883
2,13,7.60987292641159,0.794500993149915,0.0581235074694392,8.6627022937726,0.450115455924064,-0.316836837457785,0.0953871215442106
2,13,-83.1326426962542,1.18350345879134,0.0111113894090463,-50.5,1.80775092813609e-07,0.394498482632629,0.250194862420867
2,13,-50.5790484088911,0.675845991409552,0.00631139638445485,-50.2115515292506,0.477935805959726,-0.515403621297217,0.0986820313958473
2,13,-55.9226919751616,0.291777848090996,0.00579096220768325,-50.4999983172617,0.00129720463522111,0.00123791498332348,0.0897237220349438
2,13,-61.8777002057359,3.87839502704629,0.026747759963631,-50.5,1.04142484242414e-08,0.539237198267555,0.260001699668514
2,13,-61.6684684329755,1.07790398164225,0.0188905620628932,-50.5,7.18652628488285e-08,0.427772542095067,0.254213053901196
2,13,8.84259327689764,3.82921169854703,0.00904169693416594,8.49999999853955,0.000128650451316735,0.535968347754723,0.260470734085283
2,13,-57.1243518979797,0.449927913988599,0.0288795745048959,-50.4999999999999,2.73861506417151e-07,0.311853965874422,0.213359872955299
2,13,-49.3998665869246,0.570247614037606,0.0186595722017075,-49.3826905669896,0.604556255822697,-0.45769810270106,0.115328932634954
2,13,-32.1555396077505,2.13415963016086,0.00390891899152525,-32.4841087864571,0.141958273820868,-0.0731847919188853,0.107148424017046
2,13,-11.7805217782343,6.00790483968544,0.0218219603434769,-11.5000000013054,9.8551282815971e-05,0.542470261908636,0.259505252276248
2,13,-42.0183288655691,0.666186888962253,0.0426710279687015,-41.548985065918,0.531948922160562,-0.414662088189482,0.13571131684561
2,13,-38.9721837824765,0.828444592914746,0.016279700797185,-39.2820574140122,0.435687578994677,-0.284660572207881,0.117796032158187
2,13,-125.729967178557,0.277823098010801,0.0257114160763747,-50.4999999999999,2.76947640905854e-07,0.501431434265523,0.264609893358971
2,14,-0.00913730329707363,0.247301162100043,0.0181134416054158,-2.11642886951717,1.73754775839408,-0.961290499441522,0.0905563897487416
2,14,-12.3487043933295,0.242278431357305,0.00444464242092327,-10.5347864766497,1.24904788625413,-0.81453622962804,0.0902653633082356
2,14,13.3915583092805,0.23453030271945,0.000458604794923477,13.558782091679,1.75218690902542,-0.954772451852906,0.0932368910922838
2,14,-2.26415897979585,0.235832728502054,0.00233865161153586,-0.686294443331312,1.57055426743234,-0.90140696225928,0.0962925584919693
2,14,-0.824836188706291,0.240984746101772,0.0077430738084111,0.0446651462110477,1.05095263950481,-0.733429135091062,0.0921965643074068
2,14,-7.17474035883215,0.241699240031378,0.00297222302743803,-6.23201054302828,1.62734551669852,-0.924997987153482,0.087891869387046
2,14,4.300801444363,0.246252245249612,0.00617433860203793,4.45940100423391,1.28700477293925,-0.763026978285865,0.0933797397446295
2,14,15.9055557819827,0.249032512852211,0.0142900885892155,17.2532195416392,1.45794326816039,-0.846838971852481,0.0859914338844363
2,14,25.0162011667828,0.233188828519886,0.00344100070568564,27.1102020159936,1.84525793133379,-0.984187768964524,0.089622451878784
2,14,16.3417021321704,0.235629869670061,0.00416433352166499,15.2671715557004,1.407157599442,-0.88540340982376,0.100027283573764
2,14,8.56927305827922,0.229823807468027,0.00399504612413046,8.72839781714288,0.968462954253109,-0.690309642263462,0.0975336120985044
2,14,2.9951676035781,0.236383068999327,0.0249562237775577,1.19461170977975,1.38570759662203,-0.825419847589725,0.0874546364419562
2,14,0.833476431784042,0.233363916232326,0.0134244976640346,-0.252633909941313,1.20846459594068,-0.819115192926138,0.101965086883533
2,14,7.8833605315702,0.250296595657046,0.0133312312674834,8.54925470028997,1.30168957301592,-0.801142549123892,0.0919336624872821
2,14,27.2104255761803,0.225597832781548,0.000430394517952879,28.0987727255499,1.52802164023314,-0.88762294899051,0.0908503327912224
2,14,-41.2823539103112,0.245446138472075,0.0113883262554652,-42.3903134986418,1.10724117687285,-0.772669722508371,0.097131731815433
2,14,-16.9949560883667,0.251948736147287,0.00157199307990632,-16.4357827511561,1.7535346463134,-0.963464514638,0.0880348569765005
2,14,-9.95796448802299,0.240626348167764,0.0145910002162853,-8.88629096439253,1.10133871709198,-0.71613288993089,0.0971152408991607
2,14,-27.2862679771444,0.243608772691815,0.0021191283922047,-24.8604420054289,1.29981064684605,-0.831815673701915,0.0911204801914853
2,14,-20.6604011899466,0.240352298879487,0.00833078299642139,-23.1236810789143,1.31146804928443,-0.851956184239147,0.100328038506696
2,14,-50.2955080939963,0.228424970591185,0.0157760516339842,-49.8426339184845,0.835899463008455,-0.800724122362632,0.0915120318504575
2,14,2.69916541955213,0.242847217215899,0.00143509486373493,2.35605993064592,1.379687721557,-0.829783605063759,0.0871050799148803
2,14,-16.53738387918,0.232342580605868,0.00504664674875621,-15.2243878016071,1.62921367885687,-0.904365240785682,0.0911735163790534
2,14,-34.8860647731282,0.240602241801928,0.00771257323895674,-35.7093690260641,1.46354210741711,-0.861018067497722,0.0859207911632136
2,14,17.4912054377741,0.22838738091477,0.00495060740921936,20.1896836999607,2.11115538569813,-1.0536553263728,0.0871727201933312
2,14,-38.8092801418118,0.244592738968061,0.0145936049559745,-40.6628969758674,1.71750033664937,-0.945883718920259,0.0902669127922058
2,14,-6.50668398240571,0.237821790531585,0.0444281333966775,-3.92479713220956,1.52545909335544,-0.873014969991351,0.0866199972264417
2,14,-33.9436274385077,0.231557149355682,0.00152463891086247,-35.2955623339093,1.25599336885422,-0.797584111764251,0.087863566829283
2,14,15.8861498545303,0.250940484893808,0.000411336578979588,13.8188193223121,1.33623506636135,-0.848642269596029,0.0928497659795745
2,14,4.90197326347137,0.235511135371259,0.0118154029484205,6.00469175305517,1.46956683675451,-0.773687130707448,0.124522913931183
2,14,-16.1786479483893,0.236858958971423,0.0319835822487845,-15.0827557656553,2.13622832263484,-1.05876855129076,0.0862355213577738
2,14,-6.87954069193123,0.229635619715953,0.00499237205229316,-6.00685213024367,1.70248843683351,-0.933306117510235,0.0889454106787555
2,14,-1.07724512225648,0.24055054354421,0.000687361346049025,0.181848305290277,1.14678585781963,-0.735876301428653,0.0928012465876888
2,14,26.6477044551602,0.239480657803063,0.0103013845342319,29.6118865144179,1.58886167895892,-0.892896566284386,0.0904003455533777
2,14,6.94873101842062,0.241241243614548,0.0094959747333193,8.42407884117512,1.45936758610013,-0.892585012214409,0.0939415106348948
2,14,-35.0627088835807,0.237786066137905,0.00226404381659885,-34.4551369007715,1.396160269986,-0.874623143260769,0.0947173874693704
2,14,-12.8026995411031,0.249164383552972,0.00581823670919053,-13.0342607153906,1.22422636006812,-0.772863583779951,0.0942621189596522
2,14,0.880626178043705,0.238699438679162,0.00124238715024232,-0.890282901875206,1.60632112406402,-0.900428760335334,0.0999365863404287
2,14,-24.0638213399412,0.249239505737056,0.0462320301465045,-25.3004800924421,2.19536739385382,-1.07316328814188,0.087234879615244
2,14,2.63331730262959,0.246522790283755,0.0188840298919794,2.29110634018132,1.12107880833498,-0.738283779280597,0.0874004661803389
2,14,-5.12908324633903,0.252533094555264,0.0092280710296092,-5.64602351500565,1.4635466978878,-0.911835686867208,0.106624653570106
2,14,-34.3868145028054,0.251680779335078,0.00129377039118712,-34.1675262208025,1.58275115854977,-0.885540465452633,0.0862482684413181
2,14,-13.5174620884626,0.229258308646753,0.0125753293559726,-11.3869493075082,1.21611984803225,-0.769148444920684,0.0896644450712484
2,14,-14.7624539609779,0.235436382500268,0.0194947717343521,-14.7568930019822,2.26450006992329,-1.10323073961133,0.0880888023467721
2,14,-27.9015345538239,0.236935488460024,0.00332691562965985,-26.9099928589469,1.12948887457158,-0.788301834619226,0.0995372953125872
2,14,-8.75549469010612,0.227959981150938,0.0255172287789651,-7.21445212759774,1.38066620065175,-0.895769119146561,0.13577937717248
2,14,-30.4681709251148,0.244337278971984,0.0306889401348352,-29.8101303458054,1.48293845185099,-0.892113616391969,0.0929322245937333
2,14,-1.55741770193289,0.241534072461116,0.00441184939604205,-1.8847449386895,1.27916513122599,-0.794352438310314,0.0935533110773157
2,14,-27.938066486427,0.240715101859213,0.00461689004733079,-29.9077169105791,1.58623899074544,-0.868836479078733,0.0966994124414791
2,14,0.520728051082502,0.240416156200645,0.00252037900861649,-1.22341588407631,1.29890683050763,-0.844706160562346,0.0977439559023865
2,15,4.51480759473502,1.17073087876024,0.0340034591562667,4.49825188287037,0.245017610169441,-0.218741408704422,0.0906854021359578
2,15,-2.78566372548972,1.13761624463082,0.0358466093080593,-2.57416258988301,0.300050798291461,-0.186822655254081,0.115196316866848
2,15,8.38386652989963,1.17401296224089,0.0381868718189549,7.93153796108058,0.497818764710132,-0.174164613265227,0.11921338748536
2,15,15.8317793723802,1.16623957049861,0.0370029814208232,16.3416526744257,0.379727271144419,-0.249751569575173,0.100136135317805
2,15,5.48114281822471,1.17168255251166,0.0262627315104026,5.08977935748018,0.504009406479342,-0.259237199189957,0.115259167666742
2,15,6.71254979034503,1.17264457734632,0.0282200306816012,7.09170739957143,0.49832773485267,-0.255876159554927,0.104901958473612
2,15,14.2769930659646,1.15211108037956,0.0327050127466008,14.5063914279204,0.118486465656825,-0.101952174663088,0.100152183254206
2,15,6.6408774662049,1.23734362492552,0.0359114801948956,7.23812228082652,0.464708413542787,-0.324779847121207,0.104053722823651
2,15,15.7169214591821,1.14602962912064,0.0294919156279723,15.5000064247629,0.0369224715944139,-0.0175396474586135,0.0878189605584931
2,15,-10.3063879052063,1.20878087774354,0.0225010909945826,-10.4096502993457,0.304506577443033,-0.217302419758944,0.0984981999464223
2,15,-1.68699030096618,1.20120400521745,0.0317162209143219,-1.15624572082273,0.487125311523684,-0.270904017405028,0.116031418949298
2,15,25.3386842326468,1.24562072419341,0.0339013958955932,25.502178229624,0.171353513538525,-0.206755968504671,0.0908252789229593
2,15,20.2412733596484,1.15783748528605,0.0285552440976624,20.6011350533243,0.378542221115151,-0.334765936712702,0.0902313963458026
2,15,4.41599139732139,1.20774382978168,0.0312810466091829,4.48576679195008,0.41561292528226,-0.360865802449487,0.08957339522446
2,15,2.26138588647332,1.23160240315885,0.0363922030013149,2.53941773724207,0.216613813184565,-0.136989392097623,0.10714793976369
2,15,21.1365567998196,1.21538310406237,0.0266231684597875,21.4693906830231,0.258882585748706,-0.233503367299541,0.0945486815233301
2,15,9.01059783359196,1.13588909538203,0.0266014552297062,9.66486548318306,0.523478700063508,-0.437560349066829,0.0984345919811309
2,15,7.08791268406655,1.15898784912107,0.0461501499933931,6.63390549005274,0.384318540622128,-0.272839497371044,0.126975054174342
2,15,6.58106239369389,1.18832114603998,0.0393594596344943,6.06927093952767,0.498361984986833,-0.242389697353749,0.102179894247987
2,15,14.8491366688118,1.14407270027087,0.0318169504081761,14.49574876782,0.223042580948121,-0.131956144665364,0.109058842885025
2,15,9.95193312496029,1.1831588816056,0.0433670475728449,10.4810872572062,0.188090849640935,-0.189677010224584,0.0914027080447164
2,15,13.7188396318661,1.12751279551606,0.0287980063494897,14.3129415989347,0.424333216087683,-0.31335679004506,0.0994378141620247
2,15,-0.977982013514648,1.10249277358441,0.0306777034773916,-1.54657205005842,0.271844775833291,-0.220588281671012,0.116041244842157
2,15,-7.85322301156009,1.21422981890482,0.031329428875503,-8.41938934845575,0.307076855341017,-0.235931457056946,0.0888860615387739
2,15,8.6572557104797,1.23351837612329,0.0268191185270683,8.47926741977086,0.154929197590194,-0.0916498094037777,0.0995976088130222
2,15,5.7061354127084,1.14950771794614,0.0338835423597774,5.46237189635374,0.286438948148228,-0.211873299443482,0.10486339648218
2,15,21.1383446399088,1.19252285801804,0.0246056496603402,21.2068796684497,0.460211689314684,-0.20376589137467,0.125033285450554
2,15,11.6560452604969,1.17433372196485,0.0257002306688665,11.6578859855243,0.402915713787356,-0.304625442535103,0.0960316415926951
2,15,3.3425652458119,1.23946137701887,0.0255262653043918,2.6088195327786,0.34575154585018,-0.260790125646764,0.109714849967513
2,15,-7.84671183676866,1.15437943930776,0.034380695155437,-7.52627556887262,0.168501059472851,-0.119827093876931,0.0998177255571461
2,15,26.5084925980966,1.15308337591866,0.0329261344485832,26.4701211845414,0.281218786585823,-0.293942232910583,0.0973076625860665
2,15,9.9131276215279,1.12818409642823,0.0391776443807153,9.50514538471601,0.0745636840232995,-0.0336777400027148,0.0943211128457462
2,15,9.91867867254867,1.13447541446874,0.0343274497825844,9.51829242447887,0.305701855064344,-0.19042039888287,0.126364370437535
2,15,-1.07335172555432,1.18264142479831,0.0317736687769782,-0.61236793265812,0.344738202529529,-0.172388301520413,0.119645208725176
2,15,12.190621304911,1.19822073676156,0.0290885521796571,11.660379901624,0.388791862118886,-0.215495200027537,0.111298868699249
2,15,5.94741871049072,1.22097968482371,0.0324359383991933,6.38378619048542,0.388801552460082,-0.326198738014946,0.0983026315338296
2,15,18.6508107782426,1.19216299953327,0.0360835941539071,18.5348809382426,0.213097790315081,-0.235396069723188,0.11168805349235
2,15,9.52570001149144,1.14140878045748,0.0283684288532911,10.0630988237954,0.585736286528667,-0.37541874331954,0.117811543319003
2,15,24.8545506098754,1.18269007480602,0.030767993371986,24.6081118820262,0.340011708753395,-0.270365977290661,0.100274916072465
2,15,4.81056350174234,1.14771085994438,0.0295865654292839,5.50212628488979,0.0900291709577031,0.0201929006037765,0.13993129944268
2,15,-1.55479287892346,1.18229796613095,0.0270887041005324,-1.49913716982931,0.0627471660422769,-0.0839840594776988,0.095793957354929
2,15,1.5750089865601,1.18449923111036,0.0266854121390009,1.5014385650605,0.0854737273317433,-0.0859396091758328,0.0972024813894175
2,15,8.97410308551102,1.20571882710901,0.0342455500179775,9.50577709351464,0.26281431659844,-0.275774074138064,0.0960534517744754
2,15,11.6331894807084,1.16933235200663,0.029365164984575,11.7406849866186,0.432103784133377,-0.23776224708974,0.105531417874084
2,15,8.96711011221423,1.20271485697489,0.0307677515982408,9.51186841883749,0.189347867071614,-0.210699189554676,0.0935731066997899
2,15,8.27868158643922,1.15934935192658,0.0350754415816928,7.53722118095887,0.201596037805058,-0.116882902768451,0.108966484511446
2,15,10.5883113106994,1.22924157653455,0.0342572948813772,10.502845215779,0.0658885870217742,-0.0546054378071571,0.0963392644954413
2,15,2.86266023476069,1.14705487745876,0.0338245924880591,3.08523291101759,0.550669955085872,-0.401722145419266,0.10088575951193
2,15,16.5110270729841,1.17076999762604,0.0351036109949441,16.4764336215037,0.196415513323853,-0.15456571409555,0.105613609053016
2,15,1.27271136638432,1.17054962168389,0.0390286067590452,1.46917329316999,0.264712529080393,-0.15531319957461,0.111827972257072
2,16,-42.1955350619808,0.43637484959541,0.123209572885288,-40.950910995699,0.768770854557872,-0.608586697830173,0.0965296374757317
2,16,-34.1328918797004,0.473936313493538,0.0583403856529892,-31.7401666268004,0.803833666178056,-0.60445636051244,0.0903439390531742
2,16,-31.6120982842947,0.469778613258121,0.00949956547399957,-31.8583083130015,0.627411008582185,-0.465156060824758,0.0913862764733082
2,16,-34.7374604995465,0.790575695179168,0.190329976048196,-28.4831058171494,2.16742017433282,-1.0740620258121,0.0879947323671662
2,16,-39.7592848731947,0.563962961523521,0.0230899387273834,-40.9055801257312,0.755408619729628,-0.557000649419656,0.0982695985328506
2,16,-33.0676185024342,0.263406733756837,0.00255564574441549,-33.5068941787054,0.864295818248253,-0.643251120526374,0.0942012750857894
2,16,-35.6639709876003,0.24898790870276,0.0376597658391667,-34.3133865916861,1.34051151950946,-0.833413518409544,0.0902089204071903
2,16,-37.5723417658345,0.394967901992061,0.0257242411673473,-38.0783869147992,0.989657534983042,-0.70004977914459,0.0918311141381249
2,16,-43.7088378436336,0.604313538696746,0.0193554158069079,-43.2014148720784,0.473808887465254,-0.32243643100063,0.102075901331591
2,16,-44.9611874850922,0.349908207169309,0.00482585861270888,-44.2160772552704,0.918606830198929,-0.631944844725916,0.0902002740033229
2,16,-40.6458435308274,0.189215205166715,0.0212240766364877,-41.5538748044187,1.59233518129808,-0.932162877221903,0.0947964045805195
2,16,-35.5572529269132,0.42044735505686,0.0936879436976507,-36.5357272495282,0.791073674655292,-0.588036558488447,0.0884277458147541
2,16,-33.7720882103716,0.3799724440547,0.0057054746735145,-34.1696481683638,1.07063962429742,-0.744902650949175,0.0916084324929905
2,16,-33.9021124845325,0.222226801308366,0.0234411613072773,-34.5640930751217,1.64666782256061,-0.899976582971358,0.0911944941625906
2,16,-42.3148526649935,0.153338433529267,0.0208933619867108,-41.7736021700966,1.88405891428447,-1.00419215031807,0.0919937514151774
2,16,-38.3733307253572,0.310514004035247,0.0720567171660196,-37.6140965665791,1.83160430243645,-0.968225621078184,0.0889698419722756
2,16,-34.8733780278803,0.254227675533688,0.015775405420018,-34.4379234809249,0.831920187219143,-0.631746865630357,0.0909277038683555
2,16,-43.7477057553908,0.720107907219299,0.00509348574529209,-43.699603559328,0.554067261194344,-0.454416659082085,0.0974882108599525
2,16,-43.183385605774,0.265230481718668,0.0201885716276363,-41.352135654424,1.38602260040175,-0.859927874593732,0.0947048679791738
2,16,-39.7578369661884,0.355784323343137,0.226289017921701,-19.9532636974283,3.1446145548833,-1.26943724549562,0.0313262146458362
2,16,-41.5686094921508,0.511506650519323,0.0325956100947359,-40.4019611642783,0.819051905730315,-0.550516662541196,0.101545408732294
2,16,-39.3950535175797,0.257208886070536,0.00998197030708074,-42.26678183299,1.66913476246533,-0.926044620295287,0.104182814701101
2,16,-34.8201627927447,0.20342121801818,0.154685741657594,-34.9297516466713,2.7738073375289,-1.23739659939843,0.0511123352484148
2,16,-32.7778360011941,0.224657278287647,0.0107136985770736,-32.5732621760885,1.39870553371615,-0.847798485332912,0.0935710401044218
2,16,-35.650004721524,0.303402862725112,0.012525140074418,-36.1174480586015,0.569304209473035,-0.437121834218901,0.0906191545162127
2,16,-34.7402405181726,0.544477811713729,0.00448101992868387,-34.651120983122,0.466964674689882,-0.349012836246838,0.0909129092093088
2,16,-31.8366624641365,0.494144887569367,0.0255814378902391,-32.0047261101692,0.948649861570369,-0.662571167934358,0.0879864656681147
2,16,-34.0984329755266,0.514508311519803,0.150003081214434,-37.5936413795383,2.01554778693671,-1.05913011961506,0.0987436190094154
2,16,-32.357893860868,0.424715093060219,0.027463774447054,-32.610821967441,0.750236667489728,-0.599907325657047,0.0956243670922232
2,16,-41.7082196998085,0.538798229776147,0.00557265633634777,-41.9576435814808,0.601481555858819,-0.484146706623236,0.0978141073032222
2,16,-35.7118861117346,0.285631779722582,0.0458530350376526,-33.8899968594325,1.61257398767364,-0.908562436503619,0.0973326925343392
2,16,-38.3349795591646,0.447433882965356,0.0988547877394484,-39.166459819373,1.04998109873036,-0.742632737408414,0.0956694767408068
2,16,-32.9469199865851,0.213220366124873,0.0363016275204977,-30.2308575015453,1.82390032172788,-0.965777295948694,0.088568625934724
2,16,-44.5540720536527,0.925444190329384,0.0586461697903939,-45.0415685525539,0.563775485078207,-0.414249377949794,0.106503174637196
2,16,-33.6526867784948,0.297666856574014,0.179304742932865,-29.9205544187455,2.43358001317729,-1.13560913638377,0.0817383608808858
2,16,-41.9728708499662,0.705616248078794,0.012233342206465,-42.2631751437329,0.455038343797642,-0.299446341841018,0.10686760551317
2,16,-48.7307136666951,0.280881617522276,0.00441053764751661,-49.5785364924907,1.00637956422462,-0.831066928887493,0.10495508186647
2,16,-32.8021632137323,0.593271514989981,0.135442135395813,-37.4361156927581,1.95771640058073,-0.993515963184529,0.0895544407775695
2,16,-36.4244487355883,0.521406545388223,0.0168737811870757,-35.8635997593029,0.601804683009941,-0.46479207575253,0.0908452000449421
2,16,-40.9044155592282,0.36709181749703,0.0148999619989355,-42.4935764440256,0.99182648505018,-0.688150420014957,0.0902356977603922
2,16,-32.9625789681475,0.631224844492244,0.0181031611534759,-32.4336122401809,0.704999605614698,-0.550276529950978,0.0947006929956178
2,16,-33.3054518101222,0.445146437677332,0.00331208192743825,-32.8653389973228,0.733820636265857,-0.524574638024161,0.0936020567121281
2,16,-32.542999329132,0.405941413425496,0.0139780306773511,-32.8548495719175,0.932481110481663,-0.682848910054998,0.0956012014876256
2,16,-44.0310439970296,0.98172297776268,0.0662287601319826,-43.4752723592365,0.182123947805352,-0.153094790499795,0.109530788708905
2,16,-34.8953325850896,0.236031694507939,0.00218545829126024,-35.8584968364016,1.06221565156207,-0.728712127402462,0.0878199052803996
2,16,-39.4338716572373,0.502473420125978,0.0759186184500795,-39.4985207501865,0.34180634649582,-0.349843234443334,0.101698847361975
2,16,-39.9450160472101,1.15131541285623,0.135978803251277,-38.8315535829954,0.873491446391247,-0.648329880669329,0.0922274524369515
2,16,-35.0064616752451,0.731199072696515,0.0740748665291844,-35.6342385837967,0.502395098258078,-0.441284167135446,0.104159850001098
2,16,-37.8157928399202,0.837777937263585,0.0109774866349493,-37.8036381645897,0.467932663817382,-0.270963187564927,0.110054876626441
2,16,-38.4365628566687,0.527569438764794,0.0471115786306199,-36.8340018912854,0.813264708125092,-0.585023863630491,0.0951065002504616
2,17,12.2529626342338,0.553413122771236,0.0148576871446008,11.8512037904628,0.595428693889695,-0.468534020426058,0.0899479086544256
2,17,29.3119089792155,0.463882477395948,0.0126831089245429,29.4613879126375,0.592284283021857,-0.487697956875797,0.0997447510602373
2,17,37.6659321823363,0.524759038389071,0.0119373536852091,37.5427610768596,0.530478352647487,-0.455321593597931,0.095932665445393
2,17,30.2096807578256,0.719115954612789,0.0128817469269208,30.7716555924173,0.51476985854803,-0.386304263840404,0.0912970452305869
2,17,10.8601764442015,0.84158638398387,0.0144139040004374,10.4926432375746,0.154064564754261,-0.174228747040632,0.0958295767773465
2,17,8.47624189199256,0.550594946471654,0.0154155058089695,8.22582409385418,0.604767292306894,-0.467750247094739,0.0895448900991808
2,17,-54.2768094916288,0.549943448073539,0.0139742967571761,-50.4999999769136,0.000151951123114315,0.0433507769236822,0.0876254459004427
2,17,5.47072104514898,0.626266122641207,0.0162852475346027,5.74830386410591,0.46831583408055,-0.30388875533178,0.108198161784884
2,17,-31.4717977936683,0.519327240476712,0.0138226059490393,-30.8711878272017,0.691356177953109,-0.476125754307532,0.11238328046441
2,17,21.2321369601924,0.700144699212749,0.0174843192870692,20.4605326737748,0.552136092505319,-0.414348381585015,0.0982879520242706
2,17,90.0812375470313,0.561360259761164,0.0153149079157002,50.5,5.7991576082761e-08,0.432815019307985,0.254698981683976
2,17,66.4235289397109,0.685990857228777,0.0174860396909922,50.5,5.79915760827619e-08,0.432815019307985,0.254698981683976
2,17,16.435889484684,0.649661607888055,0.0145430653810852,16.4416383107546,0.532232752109545,-0.42194756806915,0.0896240885889201
2,17,28.3863980454723,0.423970315791099,0.0115991461572651,29.9410422581401,1.01324406293175,-0.684054390427308,0.0964016558076948
2,17,78.0257411164995,0.607938989836889,0.016645323755767,50.5,1.68480410861129e-09,0.610344444266894,0.248632453051227
2,17,2.07450327225278,0.810678344983939,0.0120009240818767,2.95726672213158,0.69452054054067,-0.519266615874705,0.0884374756746269
2,17,17.1128290673978,0.659700680268976,0.0149693174497734,16.7988577168659,0.508911038541594,-0.380815325702412,0.0924046257327505
2,17,-43.1269973974255,0.637208397839457,0.0155796510286859,-42.2889398966616,0.699255793951149,-0.540242605648901,0.0916088623935858
2,17,10.9437991182296,0.545039290049854,0.0149248146334071,11.5061995203102,0.729813012932524,-0.539410647995265,0.0934960382567355
2,17,-38.5799455855947,0.4977561861265,0.014214771909931,-37.3550185496395,0.607676268088817,-0.467601802827058,0.093786872757654
2,17,19.0703338730966,0.576421773446239,0.012998338094894,20.1003981834872,0.586857887360435,-0.486190105826094,0.10850220494614
2,17,-31.4285195656639,0.306170456847266,0.0148632771749887,-32.3861604347548,0.911154408846335,-0.663391791705066,0.0894501836083127
2,17,-1.57958601433818,0.822534020087395,0.0131780769966216,-1.66869782794155,0.40622342373805,-0.295683204283895,0.0956055420742116
2,17,13.3994656894208,0.804673084397563,0.0113482271970406,13.490182069292,0.109794607423755,-0.0772953162389723,0.101109891794708
2,17,31.2856441174858,0.407156517474853,0.0153989828034376,32.473980771004,0.878429157069209,-0.612533554107946,0.0897579303837055
2,17,22.1308205215734,0.655038868003379,0.0165082964912914,21.5262688837738,0.30017331040788,-0.301632515227461,0.092518562886687
2,17,-39.5202610105853,0.335620814196043,0.0125438553883308,-39.3588357622409,1.0063793603287,-0.696707024058766,0.085838485515478
2,17,35.2142618305181,0.705609108731185,0.0121254336264406,35.5602851970027,0.296199354484367,-0.252713808922221,0.0974969504721664
2,17,-31.7698791588604,0.358267398220512,0.0149245429827135,-32.2610549899029,1.18960834202408,-0.75032760502647,0.0937596969037123
2,17,9.53980078388248,0.726234889430581,0.0158811084553298,9.30756472324432,0.423136358123094,-0.313878580982251,0.103177462416444
2,17,-38.9046228233317,0.684429348354436,0.0136658121456976,-39.4242901377326,0.341685231730559,-0.249223390163791,0.111616388455517
2,17,47.0696393899908,0.564183578486521,0.0180182092052131,47.3763899065252,0.608743109739741,-0.50514497924848,0.0948936243333373
2,17,-42.9666467534533,0.668959148570231,0.0126223554991978,-43.4159293418399,0.362760986541418,-0.265176413397709,0.112190121162807
2,17,-69.7683530766115,0.741945698506965,0.0138432660676614,-50.5,2.58153952204717e-10,0.653688045608194,0.236265043881065
2,17,36.5375290423705,0.643225556025237,0.0139223964237207,36.6383153442192,0.394718104826659,-0.2791487779469,0.103851143952832
2,17,104.729981675018,0.568132257473647,0.0119435281356193,50.5,1.68480410861129e-09,0.610344444266894,0.248632453051227
2,17,54.8220700432208,0.833893242711946,0.0106346247283499,50.5,1.68480410859629e-09,0.610344444266894,0.248632453051227
2,17,13.5021795508281,0.633741164614344,0.0136461070496393,12.8956462860807,0.697014631391292,-0.481167342171889,0.103145458385795
2,17,39.3448930741917,0.389486662569051,0.0133603855038468,39.1216649015219,1.24504081243363,-0.761309380897883,0.10085536221694
