model,idx,alpha,beta,lambda,alpha_estimate,alpha_se,beta_estimate,beta_se
3,3,11.2451760325876,0.82246689559954,0.00727202256720418,11.4393406047675,0.260365093143839,-0.14869546991154,0.108497014930721
3,3,4.32534927584087,0.221059265900874,0.0238897249551309,6.29990806274567,0.906888420970501,-0.666002217311738,0.0910036538469948
3,3,4.83404974128618,0.52793196481828,0.00358958425374275,4.46807385404379,0.203903160665571,-0.177853886645952,0.0901846481193114
3,3,-32.4585469843704,0.325035732989719,0.0110782431160637,-31.6111026302636,0.673534186406137,-0.403578054361812,0.131609479546566
3,3,-61.8205500872742,0.174397484017054,0.00092485772696601,-50.5,1.68479724689189e-09,0.610344444266894,0.248632453051227
3,3,-21.5919360952137,0.227262688358774,0.000622735059156822,-21.2320495073546,0.556701176376538,-0.463977039899003,0.0978171522425986
3,3,0.596375030490544,1.85773084172788,0.00222736725433651,0.500000000259697,3.63542260472243e-05,0.615524270382529,0.247045963001616
3,3,-5.24946460333322,0.179361620323156,0.00282875105200477,-6.05089313177858,1.1845337740093,-0.785776045925738,0.0959557672516578
3,3,-3.76291460424662,0.225859997711513,0.00327793162025666,-2.370613964848,0.891145483178484,-0.665680946988323,0.095277501687772
3,3,-41.0455570561186,3.01428454831001,0.00176589821926373,-40.5000000001523,0.000131112477148855,0.52553030710611,0.261882130238334
3,3,18.400465048562,1.61004396550802,0.00265208043385348,18.5000000207912,0.000589029701969958,0.376453301988304,0.247225241878104
3,3,-58.3132479609286,1.27083993591912,0.00351022872742279,-50.5,2.58153952204717e-10,0.653688045608194,0.236265043881065
3,3,-1.95503931332663,4.16537795372497,0.000988194640835092,-1.5000000002597,3.63542260424685e-05,0.615524270382529,0.247045963001616
3,3,-10.189736676846,2.23901702101768,0.00142916864222797,-10.5000000008995,9.60081132183879e-05,0.54866481593109,0.258514957877548
3,3,-37.5111986573922,0.308116853047696,0.00302573685372462,-37.7085477504963,0.741613643515106,-0.57403085462078,0.0918301929235865
3,3,-33.5028462789317,0.702058438346004,0.00479636488714297,-33.499399206054,0.184174466586127,-0.232288838981773,0.0909301725154853
3,3,-39.8514951711921,8.29713616178726,0.00906248467803597,-39.4999999997093,3.67844920414685e-05,0.61211170667341,0.248094931664826
3,3,-19.4578390374638,0.090479780548389,0.0154867177564318,-19.7539793400018,2.01036235391758,-1.01932025323849,0.08710890186143
3,3,-41.7267043820712,0.140866837121117,0.0120135534134606,-41.5515530104196,0.766822866783051,-0.554758767771217,0.100595364521182
3,3,44.1338064973668,0.0380957465698605,0.00175508893730987,41.805204983089,2.45233035474909,-1.16440334493662,0.081052140491646
3,3,-22.2356724682029,0.06005826728408,0.000556387973001285,-26.7586221003266,2.56560242225383,-1.16105465161812,0.0829613205318302
3,3,-31.6268846167917,6.48172662256795,0.0160785748967161,-31.5000000000468,3.72230394376664e-05,0.612140159123925,0.248077506898001
3,3,-27.9833447384485,1.01528781865712,0.00587637324786348,-28.4853181172737,0.137242595972324,-0.0854945645563732,0.0963515905728809
3,3,19.0970883743092,0.302851099142379,0.00676415084884554,19.6257669374053,0.671878297663062,-0.552754589488615,0.0967489644695542
3,3,-19.6939500493947,6.22409495153293,0.00707470000954026,-20.5000000391306,0.000376636353495797,0.522077324189402,0.263339447423644
3,3,2.44960214253324,0.532786214677457,0.0154063946635372,3.29748489702893,0.420327171270021,-0.272785060556768,0.10414688773865
3,3,2.68960383577664,1.68735107398176,0.00309198156888936,2.49999876791115,0.00120543445911731,0.276972332420299,0.200291987116328
3,3,13.1770027362559,0.0814419105931903,0.00419136658795444,13.6260204687088,2.19107690371445,-1.08399856311315,0.0880841395481489
3,3,-57.8427332180213,2.01179878600022,0.00685057063509806,-50.5,1.68479724690688e-09,0.610344444266894,0.248632453051227
3,3,-80.6626748526851,1.25608262086952,0.00140180677559842,-50.5,2.58153952204717e-10,0.653688045608194,0.236265043881065
3,3,-3.05523771925845,0.18067911536954,0.00737892747761978,-3.70240848245871,0.900336149469008,-0.677674014398781,0.0984597784448774
3,3,10.1257668805785,2.03469382415636,0.00291895411122336,10.500000003205,0.000189923865924145,0.501541882040499,0.264563832222129
3,3,-17.4475527015986,0.931387161934268,0.0020057907560579,-17.5001397966494,0.0190632166783853,0.0417729039290272,0.0994308041919049
3,3,-15.9816325719575,4.50327553952893,0.00642442905577931,-15.500000000259,3.64855987503701e-05,0.61552409224814,0.247046115616342
3,3,-48.8320393246111,0.685715377218361,0.00666556589858772,-49.4900376779827,0.115004974981692,-0.0720347747753296,0.0970398782593019
3,3,-8.27204942035072,0.0989090660132209,0.00156253503504866,-6.48080895018439,2.17070748645351,-1.05553942798809,0.0897985634615473
3,3,-68.6217649019327,0.138803243265272,0.00706220270104164,-50.5,1.04142484242389e-08,0.539237198267555,0.260001699668514
3,3,-43.1889619203823,0.287231800188115,0.000352745114852622,-43.0849694992528,0.550726229848547,-0.428758895346014,0.0968655456667694
3,3,1.86830276052863,0.281223085268599,0.0023158827226283,2.1895247236265,0.589554629021689,-0.470367820318649,0.0932240907453822
3,3,-28.6248812382095,0.534413758510113,0.00112372172692874,-28.5059228730913,0.234684223452146,-0.244444758352978,0.0868407294333142
3,3,-38.6826098516764,1.04165773326963,0.0103524438431285,-38.4999915612411,0.00575247150339937,0.07946072322448,0.0852079964286032
3,3,15.2092516140208,0.0679515011648573,0.00360653108292558,13.1568498521012,2.08367366113675,-1.05698853324278,0.0903399114865155
3,3,-67.446606456361,2.02240526673325,0.000592516231714231,-50.5,2.58153952204717e-10,0.653688045608194,0.236265043881065
3,3,-34.2877048417468,1.81341221178451,0.0025799312769391,-34.5000000034514,0.000122802410206105,0.599717462819801,0.252130873732733
3,3,-31.7576406797841,5.06699031849788,0.000466075239656798,-31.5000000000468,3.72230394376664e-05,0.612140159123925,0.248077506898001
3,3,-21.3902975911731,1.78095940006362,0.0182568449872267,-21.4999989731073,0.00239784901141479,0.175769394003341,0.132575392070363
3,4,2.38779288114359,0.138080161411558,0.12161976335623,2.40872321302388,1.09145655988559,-0.77895445680759,0.105689552121872
3,4,7.72645532193779,0.834784877744434,0.0247966516031193,7.49879001792442,0.0375433237420583,0.0364976114695117,0.102687654050786
3,4,-26.3656344627025,0.138572194393424,0.0804524714742258,-29.573841822795,1.84948483104673,-0.972929500046606,0.088156307112212
3,4,-5.2319398799929,0.124178923507762,0.0192055226109659,-6.13551739498759,2.22512770204959,-1.0769728404281,0.0862496139818452
3,4,43.2492839054347,0.460606659391358,0.0178030817344959,43.8966669874783,0.526781147464021,-0.390941121676436,0.0931526122653431
3,4,76.7589108933162,0.134585476749195,0.0209043144334724,50.5,1.68480410859629e-09,0.610344444266894,0.248632453051227
3,4,-17.993663466655,0.153233701163736,0.0760173025462764,-21.767631623108,1.71739935189511,-0.939187125843136,0.0877488566638866
3,4,15.8665438059387,0.247811731167286,0.0253554841653328,14.6607718574912,0.952520300620185,-0.696760710970731,0.0931357902161854
3,4,-26.579512405404,1.00088617071818,0.0408831314057242,-26.5005418931121,0.0272116004683857,0.0521136682316274,0.092587361906236
3,4,-23.1969101478621,1.70347025355991,0.0149275346577286,-23.5000000291645,0.000954753596209343,0.265910979372999,0.195461933307546
3,4,-48.5958709246865,0.253925825270924,0.0672027511030347,-48.4600642599085,0.750391815987284,-0.594443574887864,0.110854874221431
3,4,33.0351634523222,0.52567689643363,0.0636473846062359,33.1308663868478,0.565289063182161,-0.42205492385205,0.118011112979434
3,4,56.0153648705084,0.249419741861915,0.0359910280409323,50.4999999992989,2.64911985629324e-05,0.291286304323895,0.227856800787611
3,4,-28.782658125703,0.0987858436776956,0.0178728338757622,-29.5658034556255,1.39764745542621,-0.821655112801986,0.0913438496331942
3,4,-9.66692612444703,0.33993006344914,0.0268232542652783,-10.2776323649671,0.502198751514016,-0.417736838726208,0.107932897892301
3,4,41.0307812140852,0.361346785284678,0.0164080578186411,40.7960375363645,0.469447550402045,-0.281289432602479,0.0973479008239386
3,4,70.0227846310356,0.643761822263859,0.0609537546946177,49.5697503238854,1.0924475088509,-0.911200513007633,0.0897927655791443
3,4,-19.4844686200829,0.201745988926284,0.0299309371104183,-20.6720863633829,0.985029791857746,-0.636988164635487,0.105849318368762
3,4,-38.935560006174,0.201266690970626,0.0165646101987275,-38.300140740727,1.06511700018855,-0.744107697962102,0.0912991552137986
3,4,-62.4151351617856,0.411036020184559,0.0458551812212767,-50.5,5.79913321149416e-08,0.432815019307985,0.254698981683976
3,4,-10.7846505670955,0.24970300317337,0.0207458293535392,-9.93272329136937,0.797063092587359,-0.598607229199934,0.103597459938434
3,4,-13.1254002598757,1.06468324231887,0.0645480434182293,-14.0461449596831,0.559802632513545,-0.396794854755377,0.100468205728149
3,4,33.2166690450817,0.384335379534822,0.0281033394343194,33.1818384404097,0.593120294463046,-0.407137151131462,0.126846661540543
3,4,102.191080583859,0.501164492085455,0.0447521115639293,50.499999903238,0.000311066631713539,0.459561698821031,0.293860545287831
3,4,24.5108869968645,0.0308836865734515,0.0147381452679786,24.5068923443735,2.72437098917998,-1.22794197259662,0.0566594238262253
3,4,-19.1135431091348,1.24377694522873,0.0390234075430021,-18.9205985626934,0.497482774840358,-0.154408885730276,0.131291931597248
3,4,-7.15270003323892,0.464003688250717,0.0251917568725295,-7.60260249744134,0.638470254735371,-0.455623913796572,0.10214172800078
3,4,39.6895386487433,0.415948728481406,0.0102392095924792,39.5054149319235,0.317612502189673,-0.310918284710747,0.0885179714460909
3,4,68.4203828826439,0.0734376389429121,0.0362225038368019,50.4863733329365,0.115935245635262,-0.176430368124672,0.0918816098509601
3,4,98.9916463212939,0.472952481812702,0.11675603041803,50.4999866474839,0.00367280326558401,0.065831766626776,0.146266709694329
3,4,21.9554439450245,1.94513210562224,0.0301793104989161,22.4999989923269,0.00182476662739763,0.204684068425695,0.144901456471668
3,4,-7.60599822261374,0.16862293194353,0.0104486486937274,-8.39915535483978,1.72936402674837,-0.958164295240986,0.0902137745568834
3,4,73.3336570272326,0.527311567950915,0.0352021221485723,50.5,1.04142915024492e-08,0.539237198267555,0.260001699668514
3,4,-29.1744355492463,1.83834535522712,0.0162154889567854,-29.4999975637189,0.00581113975850414,0.137258193831494,0.116528931143815
3,4,15.7423792131725,0.158528416043643,0.0822893225702193,14.6958795486559,1.19946960026216,-0.787848775668617,0.0894699145448583
3,4,-12.1241379966011,1.29881521926061,0.0147803903294039,-12.5000004061123,0.00271164229693036,0.265774777925502,0.195796811689864
3,4,-14.2354276933609,1.92959883610768,0.0488016972365558,-14.4999238147085,0.0179277682031431,0.0867756194544883,0.0990633161166755
3,4,42.3260211910491,0.322757255092498,0.0574880330355156,41.5388703023111,0.713967571383568,-0.553241509090651,0.090214508661862
3,4,7.58292415456803,1.15251342774159,0.0285141146960307,7.70817090845688,0.416374274918534,-0.145579029903651,0.135891526214598
3,4,26.0471994582554,0.352219166534367,0.0248135998228218,26.8923293779352,0.789245750090939,-0.574473966019275,0.088212880448146
3,4,-1.56668494076987,2.26359200157581,0.0666311662731535,-1.50000877182599,0.00566569522669147,0.209539274357237,0.183748235914877
3,4,1.28062793013604,0.0966192339814825,0.0429673076485867,-0.720904545926646,1.55702400896864,-0.907243516151799,0.0886892857379209
3,4,-61.1789793144102,0.488329771499221,0.0151397227525015,-50.5,1.68479724689189e-09,0.610344444266894,0.248632453051227
3,4,38.9437514823531,0.475983960412238,0.0207782666694877,38.4817001646833,0.336536110521441,-0.142708903413946,0.137204420879736
3,4,-2.88882252070728,0.246055296640355,0.0264076415190449,-3.88908879985509,0.720943527350486,-0.554597821344394,0.0958686600206578
3,4,4.44497753263497,0.4186866666756,0.194603661363248,6.63558808686498,2.57962867938732,-1.17797861608511,0.0778989713222874
3,4,-16.4792582337135,0.897898521686723,0.0757238696314371,-16.5094129023963,0.121547642418735,-0.115051216834522,0.0984381072049266
3,4,16.7067305240204,0.200591366845917,0.028378377606515,18.2775045231374,0.834677327792783,-0.560416225126731,0.106054044558441
3,4,-12.8723833479636,0.190622663474773,0.0820281440937719,-13.0952813920452,0.991953313556272,-0.713611984735296,0.0927309336265501
3,4,-62.4262106655328,0.163289545677437,0.100188664193803,-50.4813824083789,0.13517019795883,-0.255919117673124,0.0930348798339818
3,5,-6.53439018717197,0.208705824524626,0.00433379668810704,-6.85143096633922,0.924075265030984,-0.656430053614032,0.0943063602375047
3,5,-27.6264180363074,0.563988849455043,0.0710827526249819,-28.7515057876277,0.722368020950221,-0.428437093611704,0.139856166595145
3,5,-26.5296345557857,0.310746865032896,0.00330824968769135,-26.1000651664309,0.570493916609748,-0.445802806862525,0.092685527819085
3,5,-30.5361870992355,0.174400833856578,0.00784211809141806,-29.3513484591289,0.796568202957472,-0.59949528979459,0.0911157505168897
3,5,-14.2878385276687,0.223274120174615,0.00498245716402045,-14.7672492925495,0.94325594725011,-0.672374745367866,0.0908553500779578
3,5,-38.6120362763679,0.71662046069734,0.016988096649805,-38.526999890651,0.218899598188675,-0.120348765826649,0.132002542508598
3,5,-10.0763446310563,0.193402955762166,0.0263352062906649,-11.3481502260623,1.00720423346285,-0.672721729342786,0.101792960612158
3,5,-17.0422358672148,0.264062966150729,0.114118755512023,-19.532774184389,1.10096642952996,-0.751845465477716,0.0878757460749474
3,5,-18.9851501321796,0.493085738198401,0.000962681447107151,-19.8238165348174,0.574087015746681,-0.430946904034812,0.0910669811201657
3,5,-44.7559192486913,0.34224488596819,0.00266592870867503,-45.0215871921989,0.515046828636108,-0.33760477440684,0.102525937412078
3,5,-6.17551902642267,0.443867918127075,0.0033011177369581,-6.39538972131519,0.639320774509364,-0.488671179251852,0.0871552070633732
3,5,-28.3709426199651,0.356391362575188,0.0247233323659144,-28.3696187390005,0.434597652913851,-0.360971533519005,0.130367502572805
3,5,-9.15296816402311,0.279807193805086,0.0349739327826874,-8.27666925609626,0.877465119391588,-0.575249921073283,0.110074029841767
3,5,-22.8527853395275,0.204308363110317,0.0153388770276278,-22.3172482744408,0.780019676014509,-0.625088862273347,0.102075952460616
3,5,-34.7504734127822,0.513927979239408,0.0401085811506362,-36.298808374894,0.854656720559,-0.569051507516986,0.104546219677259
3,5,-7.57717632787325,0.486417555868144,0.0156907613601435,-7.49634777288493,0.204348498446883,-0.21183294179404,0.0875274736786344
3,5,-26.9989250599855,0.46969022331612,0.0239113925267066,-27.4581840377305,0.319986736076638,-0.302731494908111,0.0946907746920151
3,5,-22.0461607374801,0.315921185371218,0.0207254366086318,-21.1695887353469,0.476779325035218,-0.261840172077727,0.108412085245677
3,5,-8.03630132672857,0.633427627567808,0.136769399719831,-8.48199838118727,0.405404375826425,-0.250389192991227,0.149555057749748
